,log2,mRNA_RSEM,mRNA_Diploid,mRNA_Normal,mRNA_all
7803,0.005,2631.49,-0.3672,0.02887999999999997,-0.2305
7804,-0.024,2558.55,-0.4528,-0.28226999999999997,-0.3199
7805,0.0,2138.608,0.0877,-1.1776,0.2583
7806,-0.116,3786.7742,2.2636,1.457,1.6961
7807,0.002,2750.9484,0.8961,-0.0166,0.8919
7808,-0.156,3349.5562,1.6864,0.8912,1.3874
7809,0.173,1804.7189,-0.3531,-1.9603,-0.1688
7810,-0.005,2270.5062,0.2618,-0.9017,0.4089
7811,0.041,6310.9442,5.5961,3.8126,2.9817
7812,0.007,2262.3453,0.2511,-0.9183,0.3999
7813,-0.428,1521.0992,-0.7275,-2.7484,-0.5989
7814,-0.26,1999.9943,-0.0953,-1.4866,0.0897
7815,-0.153,870.0,-1.5871,-5.3233,-2.0041
7816,0.046,1942.3779,-0.1713,-1.6214,0.0162
7817,-0.123,1761.4521,-0.4102,-2.0721,-0.2298
7818,-0.03,2311.61,0.3161,-0.819,0.4541
7819,-0.478,1199.32,-1.1523,-3.844,-1.1968
7820,0.0,2389.28,0.4187,-0.6666,0.5372
7821,-0.264,1269.61,-0.6646,-1.5081,-0.3592
7822,0.02,494.403,-1.5794,-4.3859,-1.7708
7823,0.078,811.261,-1.2055,-2.8752,-1.0298
7824,-0.232,2434.44,0.71,0.4798,0.6158
7825,-0.012,656.871,-1.3877,-3.5193,-1.3457
7826,0.002,2248.37,-0.7264,-1.2829,-0.6039
7827,-0.012,3258.76,0.7645,0.0554,0.7625
7828,-0.001,1725.13,-1.4985,-2.2379,-1.5791
7829,-0.012,2655.94,-0.125,-0.6822,0.0094
7830,-0.015,2452.57,-0.4251,-0.9694,-0.2839
7831,0.0,2176.09,-0.833,-1.4007,-0.7242
7832,0.001,2670.43,-0.1036,-0.6626,0.0294
7833,0.065,1264.17,-0.8434,-2.88165,-0.7472
7834,-0.018,3569.36,0.7325,2.3143200000000004,0.7391
7835,0.232,1983.8314,-0.8962,-0.2166,-0.8965
7836,0.015,3195.3281,0.5982,1.3019,0.4995
7837,-0.021,2874.5712,0.2025,0.9649,0.1896
7838,0.025,3429.6728,0.8873,1.5274,0.7067
7839,0.056,2980.3009,0.333,1.0799,0.2954
7840,-0.001,3238.5755,0.6515,1.3447,0.5388
7841,0.0,2445.9956,-0.3261,0.4505,-0.2832
7842,-0.183,1965.2687,-0.9191,-0.2465,-0.924
7843,0.535,2531.3942,-0.2208,0.5599,-0.1827
7844,0.04839999999999999,3772.1569,1.3097,1.8306,0.9855
7845,0.609,3232.4431,0.644,1.3387,0.5333
7846,0.143,2171.6609,-0.6645,0.0716,-0.6316
7847,0.016,3858.6104,1.4164,1.9028,1.0519
7848,0.027600000000000003,2992.94,0.8785,1.02085,0.7989
7849,0.0984,2295.94,0.1337,-0.5876899999999999,0.3825
7850,0.15,2638.64,0.4999,0.5554,0.601
7851,-0.031,311.779,-1.9863,-8.40691,-2.7504
7852,0.0,2021.62,-0.1594,-0.82725,0.1827
7853,-0.052,2559.16,0.415,-0.10212000000000003,0.553
7854,-0.04669999999999999,1912.76,-0.2757,-1.21852,0.0957
7855,-0.0372,1055.74,-1.1914,-3.42758,-0.8374
7856,0.145,2474.99,0.325,0.0010700000000000043,0.5005
7857,-0.154,2016.88,-0.1645,-0.82081,0.179
7858,0.004,1366.68,-0.8592,-2.37933,-0.4321
7859,0.047,2294.43,0.1321,-0.67362,0.3815
7860,0.112,2721.55,0.5885,0.27823999999999993,0.6496
7861,0.227,500.886,-1.7843,-5.40916,-2.0074
7862,0.007,2787.84,0.6593,0.4518299999999999,0.6874
7863,-0.12,3366.66,1.2778,0.79872,0.9838
7864,0.768,2829.13,0.7034,0.26691,0.7105
7865,-0.134,1433.48,-0.7878,-2.29488,-0.3572
7866,0.005,4385.27,2.3661,2.02101,1.399
7867,-0.011,3592.48,1.5191,1.45518,1.0857
7868,-0.011,2991.31,0.8767,0.5956100000000001,0.7981
7869,0.024,2064.22,-0.1139,-1.17775,0.2154
7870,-0.346,2359.89,0.202,-0.8027999999999998,0.4257
7871,-0.081,1205.01,-1.0319,-3.14511,-0.6298
7872,-0.041,1832.68,-0.3613,-1.02198,0.0286
7873,0.092,3506.06,1.4267,1.22064,1.0475
7874,-0.025,2565.35,0.4216,-0.16840000000000002,0.5568
7875,-0.174,1518.86,-0.6966,-1.7695899999999998,-0.2664
7876,0.502,2045.23,-0.1342,-1.41168,0.2009
7877,-0.142,2347.55,0.1889,-0.5125500000000001,0.4174
7878,-0.625,2894.34,0.7731,0.35448,0.7463
7879,0.54,1761.24,-0.4376,-2.1995899999999997,-0.0339
7880,-0.021,2745.94,0.6145,0.06612999999999997,0.6636
7881,0.0172,2737.32,0.6053,-0.37733000000000005,0.6587
7882,0.15,2314.89,0.154,-0.5481100000000001,0.3954
7883,-0.198,902.12,-1.3556,-5.151689999999999,-1.0843
7884,-0.13,2894.23,0.773,0.35448,0.7463
7885,-0.105,3139.5,1.0351,0.4191200000000001,0.874
7886,-0.08,3514.42,1.4356,1.49695,1.0512
7887,0.134,1988.25,-0.1951,-1.09619,0.1565
7888,-0.071,3924.37,1.8737,2.117,1.2246
7889,0.126,1143.76,-1.0974,-3.41642,-0.7117
7890,0.629,5414.51,3.4659,3.5611800000000002,1.7302
7891,-0.212,2993.39,0.8789,1.10244,0.7992
7892,0.011,2597.6,0.456,0.17617,0.5764
7893,-0.12,497.241,-1.7882,-5.07363,-2.0188
7894,0.014,1910.6,-0.278,-1.2062099999999998,0.094
7895,-0.005,3028.73,0.9167,0.48147,0.8176
7896,-0.155,2548.84,0.4039,-0.17786000000000002,0.5466
7897,-0.213,2268.6,0.1045,-0.45729,0.3637
7898,-0.02,1840.11,-0.3533,-1.1397400000000002,0.0349
7899,0.109,2247.74,0.0822,-0.29873000000000005,0.3492
7900,-0.133,1551.52,-0.3319,-0.8959,-0.0589
7901,-0.067,2027.12,0.2294,-0.0794,0.3415
7902,0.037,1337.85,-1.1564,-2.80572,-1.2633
7903,0.284,2792.6,0.6128,0.7235099999999999,0.6405
7904,-0.117,2530.93,0.2946,0.11692,0.3859
7905,-0.023,1668.05,-0.7548,-1.7426400000000002,-0.6927
7906,-0.118,2489.51,0.2442,-0.6013200000000001,0.3432
7907,0.0,1887.14,-0.4884,-0.96858,-0.3734
7908,0.528,7570.48,6.4233,5.404999999999999,3.2212
7909,-0.068,2481.66,0.2347,-0.60191,0.3351
7910,0.0,3159.82,1.0594,0.55103,0.9602
7911,-0.072,2722.25,0.5272,-0.016639999999999988,0.5745
7912,-0.004,2108.65,-0.219,-1.26413,-0.0863
7913,0.025,2489.86,0.2446,-0.60132,0.3436
7914,0.002,2582.8,0.3577,0.18081000000000005,0.4384
7915,-0.086,2328.5,0.0484,-0.58293,0.1703
7916,-0.065,1959.76,-0.4,-1.6622,-0.2758
7917,-0.069,1616.26,0.3839,0.4559,0.3182
7918,-0.033,939.887,-0.9439,-1.7333,-0.9053
7919,0.81,1763.48,0.6729,0.808,0.515
7920,-0.16,2377.57,1.8784,2.015,1.1895
7921,-0.081,1298.03,-0.2409,-0.4297,-0.1767
7922,-0.002,1368.67,-0.1022,-0.2157,-0.0571
7923,0.0,1675.94,0.501,0.6023,0.4
7924,0.016,662.992,-1.4875,-3.1421,-1.6926
7925,0.13,1424.07,0.0066,-0.0554,0.0324
7926,-0.054,154.125,-2.4865,-9.0188,-4.9769
7927,0.196,1558.22,0.2699,0.3082,0.2356
7928,0.102,3456.78,1.3741,0.8542,1.0253
7929,-0.049,2342.21,0.1832,-0.55427,0.4139
7930,-0.168,438.399,-1.8511,-6.29923,-2.2163
7931,0.147,1690.54,-0.5132,-1.4358,-0.0982
7932,0.23259999999999997,5108.6,3.139,3.6890799999999997,1.6388
7933,0.0,2524.64,0.3781,0.05199000000000002,0.5317
7934,3.19,9498.53,7.2164,5.86351,3.2806
7935,-0.083,3540.24,1.3158,1.2552299999999998,1.1576
7936,-0.032,2970.52,0.7516,0.55269,0.7802
7937,-0.072,2187.38,-0.024,-0.82819,0.1221
7938,-0.541,1640.5,-0.5656,-1.9161000000000001,-0.4966
7939,-0.225,684.247,-1.5126,-4.83604,-2.3761
7940,-0.091,3466.89,1.2431,0.7898200000000001,1.1126
7941,0.035,3264.51,1.0427,1.47382,0.9832
7942,-0.002,4063.32,1.9517,0.8511,1.575
7943,0.005,3426.58,1.0122,0.2365,0.9474
7944,-0.002,1838.0,-1.3319,-2.0095,-1.3458
7945,0.0,3793.31,1.5533,0.6032,1.3218
7946,0.248,3184.07,0.6543,-0.0282,0.6772
7947,0.001,4060.35,1.9474,0.8485,1.5723
7948,0.0163,3298.36,0.823,0.099,0.807
7949,-0.006,2757.48,0.0249,-0.5469,0.1475
7950,0.001,2749.41,0.0129,-0.5575,0.1368
7951,-0.006,3360.47,0.9146,0.1663,0.8757
7952,0.0,3065.74,0.4797,-0.1648,0.5377
7953,0.001,2929.74,0.279,-0.3284,0.3707
7954,0.001,2996.82,0.378,-0.2467,0.454
7955,0.002,2635.77,-0.1547,-0.7097,-0.0187
7956,-0.066,2892.17,0.2236,-0.3749,0.3231
7957,0.024,4072.02,1.9646,0.8589,1.5829
7958,0.0,2726.09,-0.0215,-0.5882,0.1054
7959,-0.001,2904.98,0.2425,-0.359,0.3394
7960,0.019,2391.93,-0.5146,-1.0597,-0.3761
7961,-0.004,2871.36,0.1929,-0.401,0.2965
7962,0.0,2918.18,0.262,-0.3426,0.3561
7963,-0.03,1864.75,-1.2925,-1.9574,-1.2926
7964,0.004,2341.89,-0.5884,-1.1359,-0.4539
7965,-0.003,2064.0,-0.9984,-1.5913,-0.9189
7966,-0.007,2914.47,0.2565,-0.3472,0.3514
7967,-0.016,2302.65033,-0.13134,-0.7119700000000001,-0.08199999999999999
7968,-0.042,2594.8598100000004,0.4251600000000001,-0.34931000000000006,0.29192
7969,0.014,2709.6353,0.25619999999999993,-0.64618,0.26947
7970,-0.034,2078.96912,-0.5581200000000001,-1.00751,-0.7374499999999999
7971,-0.009,2177.40195,-0.24098999999999995,-1.7229799999999997,-0.32251
7972,-0.15,2101.4552799999997,0.17315999999999995,-1.1006899999999997,0.05166999999999997
7973,0.0,2484.5456000000004,0.21022,-0.8912100000000001,0.06565000000000003
7974,-0.007900000000000008,2456.62,0.7362,0.5075,0.6294
7975,0.042,2575.22,0.8762,0.6515,0.7
7976,0.025,2192.87,0.425,0.1606,0.4593
7977,0.018,2319.6,0.5745,0.3322,0.5434
7978,-0.206,4116.44,2.695,2.0842,1.4027
7979,0.031,1854.84,0.026,-0.3506,0.2085
7980,-0.025,2067.03,0.2764,-0.0198,0.3707
7981,-0.194,1981.09,0.175,-0.1495,0.3071
7982,-0.068,1940.06,0.1266,-0.2134,0.2758
7983,0.066,3345.47,1.7852,1.4507,1.092
7984,-0.433,1891.04,0.0688,-0.2916,0.2374
7985,-0.019,773.162,-1.2505,-3.022,-1.1018
7986,-0.025,336.9,-1.7653,-5.555,-2.3442
7987,-0.159,2657.83,0.9737,0.748,0.7473
7988,0.096,983.664,-0.858,-1.5495,-0.8026
7989,0.04,1320.9,-0.196,-0.3592,-0.1373
7990,0.343,2138.4,1.4089,1.5867,0.9502
7991,0.008,987.179,-0.8511,-1.5351,-0.7945
7992,0.08,1948.0582600000002,-0.39062,-1.6891000000000003,-0.51293
7993,0.032,846.674,-1.1269,-2.155,-1.1409
7994,-0.077,1467.22,0.0913,0.0651,0.0998
7995,0.023,860.566,-1.0997,-2.0893,-1.1042
7996,-0.06,1842.04,0.8271,0.9841,0.6134
7997,-0.013,1352.19,-0.1345,-0.2646,-0.0845
7998,0.104,749.618,-1.3175,-2.6464,-1.4156
7999,0.046,1493.89,0.1436,0.1379,0.1405
8000,0.844,2901.34,2.9066,2.8194,1.6391
8001,0.006,1359.35,-0.1205,-0.2433,-0.0725
8002,-0.031200000000000006,2303.16,1.7323,1.8866,1.1178
8003,0.117,1389.67,-0.061,-0.1542,-0.0228
8004,0.033,1568.32,0.2898,0.3343,0.2502
8005,1.12,2818.54,2.7441,2.7024,1.5737
8006,-0.3,852.702,-1.1151,-2.1263,-1.1249
8007,0.045,1788.81,0.7226,0.8656,0.5472
8008,0.039,643.851,-1.5251,-3.2603,-1.7587
8009,-0.003,875.0,-1.0713,-2.0221,-1.0667
8010,-0.068,1716.64,0.5809,0.6993,0.4542
8011,0.019,818.035,-1.1831,-2.2939,-1.2186
8012,1.07,1113.62,-0.6029,-1.0485,-0.5226
8013,-0.059,2234.82,1.5982,1.7649,1.0497
8014,0.522,1801.39,0.7473,0.8939,0.563
8015,0.206,2380.8,1.8848,2.0205,1.1926
8016,-0.138,1811.72,0.7676,0.917,0.5759
8017,0.176,834.298,-1.1512,-2.2144,-1.1742
8018,-0.376,1737.7,0.6223,0.7485,0.4817
8019,0.438,2221.65,1.5723,1.741,1.0364
8020,0.074,1522.8,-0.9486,-2.1892,-1.1386
8021,0.081,4301.24,1.9336,4.137,1.4549
8022,-0.139,1845.71,-0.6137,-1.0178,-0.6583
8023,0.059,2747.36,0.3217,1.4056,0.3352
8024,-0.03,1614.14,-0.8539,-1.8344,-0.9931
8025,0.12,1666.52,-0.7996,-1.6399,-0.9134
8026,0.007,1874.37,-0.5839,-0.9239,-0.6198
8027,0.41,5313.95,2.9841,5.4254,1.9831
8028,0.005,1375.55,-1.1014,-2.8086,-1.3925
8029,0.122,2492.61,0.0574,0.8127,0.0921
8030,0.106,2212.25,-0.2334,0.0858,-0.2059
8031,-0.013,1710.08,-0.7544,-1.4827,-0.8489
8032,0.176,2693.07,0.2653,1.284,0.2853
8033,-0.117,2344.47,-0.0963,0.4394,-0.0609
8034,-0.088,3547.24,1.1514,2.9626,0.9735
8035,0.068,1961.61,-0.4934,-0.6468,-0.5062
8036,0.002,1778.66,-0.6832,-1.2432,-0.7507
8037,-0.103,1701.66,-0.7631,-1.5128,-0.8612
8038,0.047,1964.09,-0.4909,-0.6391,-0.5031
8039,0.013,1300.3,-1.1794,-3.1513,-1.533
8040,-0.001,1697.55,-0.7674,-1.5275,-0.8673
8041,0.026,2556.14,0.1233,0.9661,0.155
8042,0.06,2528.56,0.0947,0.9,0.1279
8043,0.044,1935.32,-0.5207,-0.729,-0.5399
8044,0.051,1805.12,-0.8985,-1.1532,-0.7138
8045,-0.008,1104.54,-1.6173,-6.7514,-2.0454
8046,-0.016,2033.58,-0.5839,-2.7067,-0.4239
8047,-0.081,895.112,-1.8502,-8.1441,-2.6037
8048,-0.207,1512.01,-1.164,-4.6708,-1.2113
8049,0.0,2541.62,1.6295,0.9824,1.3212
8050,0.243,1443.7,-0.1827,-3.2479,0.0642
8051,-0.016,2498.51,1.5584,0.8544,1.2832
8052,-0.11,1840.45,0.4722,-1.4321,0.6037
8053,0.207,576.794,-1.6135,-10.1061,-1.9737
8054,-0.023,964.39,-0.9738,-6.2647,-0.8323
8055,-0.101,2301.73,1.2336,0.2408,1.1008
8056,-0.18,3486.92,3.1898,3.348,2.0241
8057,-0.086,2623.04,1.7639,1.2183,1.3913
8058,0.129,1395.5,-0.2622,-3.5019,-0.0113
8059,0.225,1180.24,-0.6175,-4.7546,-0.3836
8060,0.0,1244.13,-0.5121,-4.3604,-0.2664
8061,-0.192,2077.81,0.864,-0.5248,0.8734
8062,0.053,2140.94,0.9682,-0.3009,0.9399
8063,-0.012,1539.01,-0.4766,-1.42252,-0.2697
8064,-0.018,706.835,-1.5872,-4.9833099999999995,-2.1578
8065,0.003,770.207,-1.5027,-5.57828,-1.9495
8066,-0.045,996.931,-1.2001,-4.05359,-1.3235
8067,0.721,1714.78,-0.242,-1.8220499999999997,-0.0072
8068,0.049,1719.2,-0.2361,-1.50734,-0.0009
8069,0.099,950.09,-1.2626,-3.8246100000000007,-1.4403
8070,-0.018,2258.14,-0.2547,-0.8788,-0.1453
8071,-0.065,2293.68,-0.2056,-0.7928,-0.092
8072,-0.018,2011.26,-0.5957,-1.5163,-0.5399
8073,0.008,1902.62,-0.7457,-1.822,-0.7292
8074,-0.061,1557.04,-1.223,-2.9255,-1.4123
8075,-0.011,2006.26,-0.6026,-1.53,-0.5484
8076,-0.031,2290.28,-0.2103,-0.801,-0.0971
8077,0.03,1473.84,-1.3379,-3.2278,-1.5994
8078,0.001,1580.9821,-1.19,-2.8415,-1.3603
8079,-0.022,2123.6,-0.4405,-1.217,-0.3546
8080,-0.018,2259.29,-0.2531,-0.876,-0.1435
8081,-0.003,1835.43,-0.8385,-2.02,-0.8517
8082,-0.023,2051.19,-0.5405,-1.408,-0.4729
8083,0.012,2382.95,-0.0823,-0.5826,0.0381
8084,-0.037,2171.53,-0.3743,-1.0941,-0.2786
8085,-0.013,4758.14,3.1982,3.2256,2.3955
8086,-0.007,4116.14,2.3115,2.4273,1.9013
8087,-0.026,2638.02,0.27,-0.0226,0.3847
8088,0.01,2251.14,-0.2644,-0.8959,-0.1559
8089,0.041,1982.07,-0.636,-1.5968,-0.5897
8090,0.007,1979.98,-0.6389,-1.6026,-0.5933
8091,0.018,1828.61,-0.8479,-2.0405,-0.8644
8092,0.004,2585.93,0.198,-0.1324,0.3167
8093,0.013,2170.25,-0.3761,-1.0974,-0.2806
8094,-0.006,2283.18,-0.2201,-0.8181,-0.1077
8095,-0.039,2276.24,-0.2297,-0.8348,-0.1181
8096,-0.011,2101.36,-0.4712,-1.275,-0.3905
8097,-0.042,1783.2523,-0.9106,-2.1787,-0.95
8098,-0.038,2951.03,0.7023,0.5948,0.7669
8099,0.005,2311.75,-0.1807,-0.7496,-0.0653
8100,-0.015,3698.4,1.7345,1.838,1.5365
8101,-0.017,1774.43,-0.9228,-2.206,-0.9669
8102,0.003,1685.22,-1.046,-2.49,-1.1427
8103,0.173,1835.29,-0.8387,-2.0204,-0.8519
8104,-0.007,2348.34,-0.1301,-0.6631,-0.0118
8105,0.023,2055.38,-0.5347,-1.3968,-0.4659
8106,-0.007,1504.65,-1.2954,-3.114,-1.5289
8107,-0.029,2690.5,0.3425,0.0858,0.4519
8108,-0.003,2251.84,-0.2634,-0.8942,-0.1548
8109,0.0,2080.26,-0.5004,-1.3306,-0.4249
8110,-0.017,2078.9,-0.5023,-1.3342,-0.4272
8111,-0.049,1414.43,-1.42,-3.4543,-1.7396
8112,-0.019,2492.65,0.0692,-0.3347,0.1915
8113,-0.068,3391.38,1.8393,1.4924,1.1124
8114,0.117,3983.62,2.5382,1.984,1.3536
8115,0.061,1598.33,-0.2767,-0.8051,-0.0144
8116,0.017,2773.38,1.11,0.8779,0.8111
8117,-0.001,2521.09,0.8123,0.5866,0.6682
8118,-0.027,3736.38,2.2465,1.7883,1.2576
8119,0.0,2388.17,0.6554,0.4212,0.5871
8120,0.0,1603.0,-0.2712,-0.7962,-0.0101
8121,3.66,1944.04,0.1313,-0.2072,0.2788
8122,-0.18,282.791,-1.8292,-6.0882,-2.6057
8123,-0.084,1074.04,-0.8954,-2.0188,-0.6097
8124,0.158,3065.48,1.4547,1.1838,0.9611
8125,-0.02,2434.61,0.7102,0.48,0.6159
8126,0.05,2429.18,0.7038,0.4732,0.6126
8127,0.613,2420.43,0.6935,0.4622,0.6072
8128,-0.628,147.653,-1.9886,-8.0638,-3.5747
8129,0.006,1492.67,-0.4014,-1.0139,-0.1169
8130,-0.008,3206.88,0.688,-0.0024,0.7035
8131,-0.12229999999999999,1958.24,-0.2271,-1.04185,0.1327
8132,0.02,1509.29,-0.7068,-2.44084,-0.2763
8133,0.007,2799.62,0.6719,0.44297000000000003,0.6941
8134,-0.167,2061.02,-0.1173,-1.02405,0.213
8135,0.274,3094.2,0.9866,0.70846,0.8512
8136,-0.016599999999999997,2066.64,-0.1113,-1.5665100000000003,0.2173
8137,0.044,1713.59,-0.6994,-2.3466699999999996,-0.623
8138,-0.097,2724.56,0.1124,-0.7091,0.2346
8139,0.304,2316.25,-0.3331,-1.2976,-0.1774
8140,-0.021,1256.26,-0.3229,-0.5618,-0.2506
8141,0.04,2239.59,1.6075,1.7735,1.0546
8142,-0.098,1608.33,0.3683,0.436,0.3071
8143,-0.009,2171.1,-0.4309,-2.273,-0.2501
8144,0.153,1842.33,0.4753,-1.4244,0.606
8145,-0.049,2032.81,0.7897,-0.6885,0.8247
8146,0.0,3528.76,3.2589,3.4372,2.0507
8147,-0.078,1391.54,-0.2687,-3.5231,-0.0176
8148,0.088,248.353,-2.1557,-16.3947,-3.8424
8149,0.066,1207.77,-0.5721,-4.5822,-0.3323
8150,0.196,767.368,-1.299,-7.9729,-1.3399
8151,0.048,1701.91,0.2435,-2.0174,0.4298
8152,0.079,1187.02,-0.6063,-4.7118,-0.3708
8153,-0.002,1964.0,0.6761,-0.9461,0.7481
8154,-0.042,1872.74,-0.8171,-2.068,-0.7167
8155,-0.025,1790.45,-0.9069,-2.2309,-0.8308
8156,-0.02,2569.72,-0.0566,-0.9212,0.0861
8157,0.041,1809.33,-0.8863,-2.1929,-0.8041
8158,0.0,1848.73,-0.8433,-2.1148,-0.7495
8159,0.006,2128.51,-0.538,-1.604,-0.3919
8160,-0.136,3984.62,1.4874,0.669,1.1993
8161,-0.021,2877.37,0.2791,-0.5112,0.3731
8162,-0.011,1847.29,-0.8449,-2.1176,-0.7515
8163,-0.056,2968.65,0.3787,-0.398,0.4523
8164,-0.003,2987.7,0.3995,-0.3748,0.4686
8165,0.026,2634.79,0.0144,-0.8305,0.1496
8166,0.002,2365.16,-0.2798,-1.2219,-0.1244
8167,0.021,2325.94,-0.3226,-1.2825,-0.1668
8168,-0.009,2327.56,-0.3208,-1.2799,-0.1651
8169,0.001,1772.88,-0.9261,-2.2666,-0.8558
8170,-0.162,1184.49,-1.5681,-3.7281,-1.8789
8171,0.034,1553.23,-1.1657,-2.746,-1.1914
8172,-0.025,1754.25,-0.9464,-2.3049,-0.8826
8173,0.066,2430.84,-0.2081,-1.1226,-0.0549
8174,0.001,1672.53,-1.0356,-2.4778,-1.0036
8175,-0.734,1930.42,-0.2568,-1.06434,0.1102
8176,0.0020999999999999977,2116.61,-0.0579,-0.7149300000000001,0.2548
8177,-0.754,1857.35,-0.3349,-0.61837,0.0496
8178,-0.074,1551.52,-0.6617,-1.72167,-0.233
8179,-0.075,3378.45,1.2904,0.77613,0.9893
8180,0.0,1623.68,-0.5846,-1.76463,-0.1616
8181,0.133,2111.99,-0.0628,-0.8294499999999999,0.2514
8182,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
8183,0.033,2237.78,0.0716,-0.78885,0.3422
8184,0.012499999999999995,1568.39,-0.6437,-1.9075400000000002,-0.216
8185,-0.295,1610.58,-0.5986,-2.16815,-0.1743
8186,-0.594,1626.16,-0.5819,-1.0919699999999999,-0.1592
8187,-0.004,2777.58,0.6483,0.18755999999999998,0.6816
8188,0.034600000000000006,1360.71,-0.8656,-2.6868299999999996,-0.439
8189,-0.091,922.161,-1.3342,-3.44921,-1.0498
8190,-0.002,2440.16,0.2878,-0.16128000000000003,0.4782
8191,-0.058,2507.17,0.3594,0.06888999999999998,0.5208
8192,-0.101,805.113,-1.4592,-3.7057399999999996,-1.2628
8193,-0.626,395.511,-1.8969,-7.94435,-2.3777
8194,0.013,2222.18,0.0549,-0.53658,0.3312
8195,-0.001,1040.7,-1.1416,-3.3163899999999997,-1.2193
8196,-0.026,1061.83,-1.1134,-3.4825199999999996,-1.1705
8197,-0.05,2182.13,0.3818,-0.20610999999999996,0.5779
8198,0.013,2215.33,0.4261,-0.8391399999999999,0.6146
8199,0.023,1167.07,-0.973,-3.64881,-0.9411
8200,0.014,2429.28,0.7116,0.15982000000000002,0.8384
8201,-0.078,2272.97,0.503,-0.48893,0.677
8202,0.037,2841.58,1.2619,0.25683999999999996,1.2191
8203,0.062,2668.5,1.0309,-0.19361,1.0665
8204,0.012,2956.71,1.4155,1.04394,1.3155
8205,-0.044,2596.87,0.9353,0.17545,1.0004
8206,0.072,3307.98,1.8844,1.07715,1.5881
8207,-0.18,905.061,-1.3227,-4.9323,-1.5581
8208,0.065,3712.41,2.4241,2.03315,1.8682
8209,0.467,2113.71,0.2904,-0.5891599999999999,0.5006
8210,0.014,2189.26,0.3913,-0.8834099999999999,0.5859
8211,-0.175,1916.72,0.0991,-0.2504,0.2576
8212,0.011,1689.61,-0.1689,-0.6355,0.0687
8213,-1.29,134.174,-2.0045,-8.3543,-3.7172
8214,-0.054,1101.28,-0.8632,-1.9423,-0.5722
8215,-0.019,1030.22,-0.9471,-2.1459,-0.6721
8216,0.023,2018.24,0.2189,-0.0928,0.3349
8217,0.0,1026.75,-0.9512,-2.1562,-0.6771
8218,-0.33,846.154,-1.1643,-2.7467,-0.9667
8219,0.0,1300.81,-0.6278,-1.434,-0.3229
8220,-0.364,1158.13,-0.7962,-1.7887,-0.4969
8221,-0.029,1738.54,-0.1112,-0.5483,0.1115
8222,0.079,2284.31,0.5329,0.2854,0.5204
8223,0.042,2484.21,0.7688,0.5416,0.6461
8224,-0.155,2388.49,0.6558,0.4216,0.5873
8225,0.117,3002.74,1.3807,1.1206,0.9301
8226,0.077,2912.64,1.2744,1.0276,0.8845
8227,0.058,2209.55,0.4446,0.1838,0.4706
8228,0.32,3159.19,1.5653,1.2758,1.0062
8229,-0.174,3494.69,1.9613,1.584,1.1574
8230,-0.112,539.212,-1.5266,-4.1213,-1.641
8231,-0.03,1550.56,-0.333,-0.8978,-0.0599
8232,-0.256,2218.7,0.4554,0.1964,0.4768
8233,-0.055,1690.36,-0.1681,-0.6342,0.0694
8234,0.014,2356.0,-0.5676,-1.1143,-0.4318
8235,0.003,3326.2,0.8641,0.1293,0.838
8236,0.0,2835.94,0.1406,-0.4457,0.2508
8237,0.001,3103.59,0.5356,-0.1205,0.5829
8238,0.0,2063.24,-0.9996,-1.5927,-0.9203
8239,0.001,2918.97,0.2631,-0.3417,0.3571
8240,0.004,2171.29,0.3995,0.1304,0.4444
8241,-0.075,474.236,-1.6032,-4.5129,-1.833
8242,0.077,850.505,-1.6128,-5.4278,-2.0611
8243,-0.197,2472.73,1.0545,-0.24448000000000003,0.9816
8244,0.008,1858.14,-0.0836,-0.85426,0.0116
8245,0.053,1800.45,-0.5664,-0.4593,-0.5303
8246,0.015,2108.81,-0.2026,0.1405,-0.1591
8247,-0.019,1953.16,-0.3862,-0.1504,-0.3392
8248,-0.031,1722.41,-0.6584,-0.6274,-0.6343
8249,0.288,2721.32768,0.41913,-0.5531099999999999,0.40996
8250,0.018,960.67,-1.5572,-2.842,-2.0048
8251,-0.037,1685.88,-0.4026,-1.70213,-0.3187
8252,-0.037,2560.98,0.1636,-0.1858,0.2837
8253,0.011,1771.59,-0.9267,-2.2149,-0.9723
8254,-0.019,2573.8956,0.1814,-0.1581,0.3008
8255,-0.169,1985.15,-0.2243,-0.9171700000000002,-0.0866
8256,-0.466,3088.46,0.8684,0.5138,0.864
8257,-0.182,3717.91,1.4917,1.8837100000000002,1.2629
8258,0.24,6244.97,3.9943,3.910499999999999,2.3785
8259,-0.24,3673.14,1.4474,1.4588300000000003,1.2369
8260,-0.008,2227.71,-0.2967,-0.9535,-0.1915
8261,-0.035,2565.38,0.1696,-0.1764,0.2895
8262,-0.061,2781.18,0.4677,0.2684,0.5649
8263,0.01,2648.88,0.285,0.0,0.3987
8264,-0.091,2174.46,-0.3703,-1.0867,-0.274
8265,-0.016,2678.06,0.3253,0.0603,0.4361
8266,-0.022,2568.72,0.1743,-0.1692,0.294
8267,0.075,2884.11,0.6099,0.4685,0.6887
8268,-0.043,3900.32,2.0134,2.1307,1.7177
8269,-0.07,4248.22,2.4939,2.6013,2.009
8270,-0.145,2649.57,0.2859,0.0014,0.3996
8271,-0.063,2948.83,0.6993,0.5907,0.7644
8272,-0.037,2867.13,0.5864,0.436,0.6686
